"class"	"path"	"top"	"reason"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/proxy_generator.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/resume_checkpoint.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/resume_checkpoint.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/scene_detect.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/scene_detect.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/stream_hasher.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/primitives/__pycache__/stream_hasher.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/__init__.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/__init__.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/base.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/base.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/cross_modal_alignment.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/cross_modal_alignment.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/cross_modal_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/cross_modal_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/keyframe_extract_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/keyframe_extract_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/proxy_gen_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/proxy_gen_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/raft_motion_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/raft_motion_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/raft_motion_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/raft_motion_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/scene_detect_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/scene_detect_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/siglip_embed_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/siglip_embed_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/siglip_embed_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/siglip_embed_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/vlm_caption_service.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/vlm_caption_service.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/vlm_caption_stage.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video_pipeline/stages/__pycache__/vlm_caption_stage.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video/__pycache__/__init__.cpython-310.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"services/video/__pycache__/__init__.cpython-313.pyc"	"services"	"ignored by git status --ignored"
"excluded-ignored"	"storage/enricher/umap_v1.pkl"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/keyframes/20250612_2128_Neon_Jungle_Dreamscape_v1_scene0000.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/keyframes/20250612_2128_Neon_Jungle_Dreamscape_v2_scene0000.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/keyframes/20250612_2128_Neon_Jungle_Dreamscape_v3_scene0000.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/proxies/20250612_2128_Neon_Jungle_Dreamscape_v1_proxy.mp4"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/proxies/test_video_proxy.mp4"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/proxies/test_video2_proxy.mp4"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/captions.json"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/checkpoint.json"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/embeddings.npy"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes.json"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0000_mid_2.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0000_uniform_0.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0001_mid_7.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0001_uniform_4.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0001_uniform_6.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/keyframes/scene0001_uniform_8.00.jpg"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/motion.json"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/proxy.mp4"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"storage/video_pipeline/86/scenes.json"	"storage"	"ignored by git status --ignored"
"excluded-ignored"	"test_reports/GUI_E2E_B458_B459_live_2026-06-02.log"	"test_reports"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/conftest.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/e2e_functional_test.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/e2e_render_test.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/gui_harness.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/live_ollama_integration_test.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_ai_audio_real.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_audio_analysis_real.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_audio_service.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_b427_ffmpeg_check.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_ci_policy.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_core_services_deep.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_database.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_db_deep.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_deep_functional.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_export_convert_real.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_grid_stability.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_gui_harness_kill.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_multi_agent.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_new_chat_actions.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_new_features.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_new_features.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_ollama_chat_dock_e2e.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_pacing.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_performance_profiling.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_phase2_chat_actions.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_phase3_chat_actions.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_pre_cache_headless.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_real_data.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_settings_migration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_siglip_gpu_real.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_start_pb_studio.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_swarm_integration.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_tools_gui_import_selectors.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_tools_gui_import_selectors.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/test_video_analysis_real.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/__pycache__/visual_e2e_test.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/e2e_real_test.log"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/e2e_test_output.log"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/__init__.cpython-310.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_compat_graph_builder.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_mood_anchor_matcher.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_mood_anchor_orthogonality.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_role_classifier.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_small_library_degraded.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_style_bucket_clusterer.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/enrichment/__pycache__/test_umap_hdbscan_pipeline.cpython-310-pytest-9.0.3.pyc"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_01_20250719_0337_Enchanted_Bioluminescent_Jungle_v1.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_02_20250719_0204_Enchanted_Bioluminescent_Jungle_v3.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_03_20250719_0334_Enchanted_Jungle_Spectacle_v2.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_04_20250719_0146_Enchanted_Elven_Dance_v4.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_05_20250719_0243_Mystical_Bioluminescent_Jungle_v3.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_06_20250719_0309_Bioluminescent_Jungle_Night_v4.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_07_20250719_0326_Mystical_Bioluminescent_Jungle_v4.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_08_20250719_0241_Mystical_Bioluminescent_Jungle_v1.mp4"	"tests"	"ignored by git status --ignored"
"excluded-ignored"	"tests/fixtures/clips_20/clip_09_20251128_0158_New_Video_v1.mp4"	"tests"	"ignored by git status --ignored"
